,평균기온,최저기온,최고기온,일강수량,최대풍속,평균풍속,수위_DAY,유량_DAY,수온,용존산소,총유기탄소,클로로필,보방류량_DAY,보유입량_DAY,보저수량_DAY,보저수위_DAY,수온_WEK,pH_WEK,DO_WEK,투명도_WEK,탁도_WEK,Chl-a _WEK,유해남조류세포수
2012-05-04,,,,,,,6.51,4611.53,,,,,0.0,0.0,103.33,19.52,,,,,,,
2012-05-05,,,,,,,6.5,4602.65,,,,,0.0,0.0,103.33,19.52,,,,,,,
2012-05-06,,,,,,,6.49,4584.91,,,,,0.0,0.76,103.4,19.53,,,,,,,
2012-05-07,,,,,,,6.51,4616.45,,,,,0.0,0.0,102.54,19.48,,,,,,,
2012-05-08,,,,,,,6.43,4517.14,,,,,0.0,0.0,99.56,19.39,,,,,,,
2012-05-09,,,,,,,6.44,4531.59,,,,,0.0,45.22,103.47,19.54,,,,,,,
2012-05-10,,,,,,,6.51,4613.5,,,,,0.0,0.0,100.88,19.43,,,,,,,
2012-05-11,,,,,,,6.43,4517.56,,,,,0.0,0.0,100.55,19.42,,,,,,,
2012-05-12,,,,,,,6.39,4475.56,,,,,0.0,0.0,98.23,19.35,,,,,,,
2012-05-13,,,,,,,6.36,4432.94,,,,,0.0,0.0,98.23,19.35,,,,,,,
2012-05-14,,,,,,,6.31,4373.07,,,,,0.0,0.0,96.25,19.29,,,,,,,
2012-05-15,,,,,,,6.31,4374.53,,,,,0.0,30.66,98.9,19.37,,,,,,,
2012-05-16,,,,,,,6.28,4347.69,,,,,0.0,19.16,100.55,19.42,,,,,,,
2012-05-17,,,,,,,6.3,4369.57,,,,,0.0,0.0,91.61,19.15,,,,,,,
2012-05-18,,,,,,,6.08,4119.1,,,,,0.0,15.32,92.94,19.19,,,,,,,
2012-05-19,,,,,,,6.22,4273.03,,,,,0.0,34.49,95.92,19.28,,,,,,,
2012-05-20,,,,,,,6.33,4400.56,,,,,0.0,34.49,98.9,19.37,,,,,,,
2012-05-21,,,,,,,6.23,4283.68,,,,,0.0,0.0,92.61,19.18,,,,,,,
2012-05-22,,,,,,,6.2,4248.63,,,,,0.0,72.81,98.9,19.37,,,,,,,
2012-05-23,,,,,,,6.43,4513.17,,,,,0.0,0.0,98.57,19.36,,,,,,,
2012-05-24,,,,,,,6.31,4376.92,,,,,0.0,0.0,97.24,19.32,,,,,,,
2012-05-25,,,,,,,6.23,4283.86,,,,,0.0,0.0,97.24,19.32,,,,,,,
2012-05-26,,,,,,,6.32,4391.85,,,,,0.0,0.0,95.59,19.27,,,,,,,
2012-05-27,,,,,,,6.27,4329.24,,,,,0.0,26.82,97.9,19.34,,,,,,,
2012-05-28,,,,,,,6.35,4420.46,,,,,0.0,0.0,97.57,19.33,,,,,,,
2012-05-29,,,,,,,6.33,4402.16,,,,,0.0,53.66,102.21,19.47,,,,,,,
2012-05-30,,,,,,,6.43,4515.17,,,,,0.0,0.0,99.56,19.39,,,,,,,
2012-05-31,,,,,,,6.38,4460.75,,,,,0.0,15.32,100.88,19.43,,,,,,,
2012-06-01,,,,,,,6.42,4502.24,,,,,0.0,23.0,102.87,19.49,,,,,,,
2012-06-02,,,,,,,6.49,4583.92,,,,,0.0,0.0,101.21,19.44,,,,,,,
2012-06-03,,,,,,,6.4,4480.55,,,,,0.0,0.0,100.22,19.41,,,,,,,
2012-06-04,,,,,,,6.4,4479.19,,,,,0.0,0.0,97.57,19.33,,,,,,,
2012-06-05,,,,,,,6.25,4308.59,,,,,0.0,0.0,92.27,19.17,,,,,,,
2012-06-06,,,,,,,6.16,4204.68,,,,,0.0,,,19.22,,,,,,,
2012-06-07,,,,,,,6.35,4425.89,,,,,0.0,0.0,102.21,19.47,,,,,,,
2012-06-08,,,,,,,6.5,4598.53,,,,,68.77,64.93,101.88,19.46,,,,,,,
2012-06-09,,,,,,,6.37,4448.29,,,,,0.0,0.0,100.88,19.43,,,,,,,
2012-06-10,,,,,,,6.43,4517.11,,,,,0.0,0.0,99.89,19.4,,,,,,,
2012-06-11,,,,,,,6.32,4391.85,,,,,0.0,0.0,95.25,19.26,,,,,,,
2012-06-12,,,,,,,6.22,4269.62,,,,,0.0,7.66,95.92,19.28,,,,,,,
2012-06-13,,,,,,,6.34,4411.12,,,,,0.0,53.65,100.55,19.42,,,,,,,
2012-06-14,,,,,,,6.49,4589.35,,,,,0.0,33.73,103.47,19.54,,,,,,,
2012-06-15,,,,,,,6.47,4566.67,,,,,0.0,0.0,101.21,19.44,,,,,,,
2012-06-16,,,,,,,6.44,4528.23,,,,,0.0,19.17,102.87,19.49,,,,,,,
2012-06-17,,,,,,,6.46,4551.4,,,,,0.0,0.0,101.55,19.45,,,,,,,
2012-06-18,,,,,,,6.49,4589.87,,,,,0.0,20.69,103.33,19.52,,,,,,,
2012-06-19,,,,,,,6.35,4427.85,,,,,0.0,0.0,97.24,19.32,,,,,,,
2012-06-20,,,,,,,6.38,4456.67,,,,,0.0,49.83,101.55,19.45,,,,,,,
2012-06-21,,,,,,,6.46,4556.32,,,,,0.0,0.0,101.21,19.44,,,,,,,
2012-06-22,,,,,,,6.37,4446.78,,,,,0.0,0.0,98.57,19.36,,,,,,,
2012-06-23,,,,,,,6.41,4493.54,,,,,0.0,49.82,102.87,19.49,,,,,,,
2012-06-24,,,,,,,6.52,4627.79,,,,,0.0,9.2,103.66,19.57,,,,,,,
2012-06-25,,,,,,,6.54,4646.52,,,,,0.0,0.0,92.46,19.52,,,,,,,
2012-06-26,,,,,,,6.5,4597.23,,,,,0.0,3.99,92.8,19.58,,,,,,,
2012-06-27,,,,,,,6.57,4685.65,,,,,0.0,0.0,92.4,19.51,,,,,,,
2012-06-28,,,,,,,6.43,4520.88,,,,,0.0,0.0,90.11,19.41,,,,,,,
2012-06-29,,,,,,,6.5,4595.29,,,,,0.0,33.17,92.98,19.61,,,,,,,
2012-06-30,,,,,,,6.52,4622.37,,,,,0.0,0.0,92.4,19.51,,,,,,,
2012-07-01,,,,,,,6.51,4616.95,,,,,0.0,0.0,91.1,19.45,,,,,,,
2012-07-02,,,,,,,6.49,4590.83,,,,,0.0,0.0,91.1,19.45,,,,,,,
2012-07-03,,,,,,,6.42,4512.11,,,,,0.0,16.35,92.52,19.53,,,,,,,
2012-07-04,,,,,,,6.55,4660.83,,,,,0.0,0.0,15.32,19.6,,,,,,,
2012-07-05,,,,,,,6.62,4737.82,,,,,0.0,902.73,93.32,19.67,,,,,,,
2012-07-06,,,,,,,6.72,4863.04,,,,,0.0,1.32,93.43,19.69,,,,,,,
2012-07-07,,,,,,,6.71,4857.21,,,,,0.0,0.0,92.92,19.6,,,,,,,
2012-07-08,,,,,,,6.62,4746.46,,,,,0.0,3.33,93.21,19.65,,,,,,,
2012-07-09,,,,,,,6.7,4844.03,,,,,0.0,0.0,92.86,19.59,,,,,,,
2012-07-10,,,,,,,6.6,4725.05,,,,,320.64,315.98,92.46,19.52,,,,,,,
2012-07-11,,,,,,,6.56,4669.26,,,,,269.4,270.73,92.57,19.54,,,,,,,
2012-07-12,,,,,,,6.6,4726.38,,,,,249.87,267.82,94.12,19.81,,,,,,,
2012-07-13,,,,,,,6.76,4908.3,,,,,427.07,431.72,94.53,19.88,,,,,,,
2012-07-14,,,,,,,6.72,4865.27,,,,,414.14,399.51,93.26,19.66,,,,,,,
2012-07-15,,,,,,,6.65,4782.85,,,,,801.58,802.91,93.38,19.68,,,,,,,
2012-07-16,,,,,,,6.64,4772.66,,,,,890.63,887.97,93.15,19.64,,,,,,,
2012-07-17,,,,,,,6.56,4673.95,,,,,353.72,359.04,93.61,19.72,,,,,,,
2012-07-18,,,,,,,6.64,4770.44,,,,,243.16,234.51,92.86,19.59,,,,,,,
2012-07-19,,,,,,,6.61,4728.49,,,,,524.92,510.31,91.6,19.47,,,,,,,
2012-07-20,,,,,,,6.63,4754.2,,,,,398.33,412.28,92.8,19.58,,,,,,,
2012-07-21,,,,,,,6.52,4622.37,,,,,294.39,289.73,92.4,19.51,,,,,,,
2012-07-22,,,,,,,6.53,4635.26,,,,,239.91,241.91,92.57,19.54,,,,,,,
2012-07-23,,,,,,,6.56,4672.25,,,,,259.18,264.49,93.03,19.62,,,,,,,
2012-07-24,,,,,,,6.58,4698.95,,,,,215.62,217.62,93.21,19.65,,,,,,,
2012-07-25,,,,,,,6.55,4660.89,,,,,187.33,174.48,92.1,19.49,,,,,,,
2012-07-26,,,,,,,6.48,4575.55,,,,,88.72,92.25,92.4,19.51,,,,,,,
2012-07-27,,,,,,,6.5,4603.15,,,,,95.53,94.87,92.34,19.5,,,,,,,
2012-07-28,,,,,,,6.49,4587.37,,,,,50.38,55.03,92.75,19.57,,,,,,,
2012-07-29,,,,,,,6.56,4667.71,,,,,110.93,110.27,92.69,19.56,,,,,,,
2012-07-30,,,,,,,6.54,4644.05,,,,,284.84,284.17,92.63,19.55,,,,,,,
2012-07-31,,,,,,,6.52,4629.27,,,,,87.91,87.25,92.57,19.54,,,,,,,
2012-08-01,,,,,,,6.51,4608.07,,,,,68.03,67.36,92.52,19.53,,,,,,,
2012-08-02,,,,,,,6.5,4601.18,,,,,62.26,61.6,92.46,19.52,,,,,,,
2012-08-03,,,,,,,6.49,4594.28,,,,,42.9,42.9,92.46,19.52,,,,,,,
2012-08-04,,,,,,,6.52,4624.83,,,,,49.85,52.51,92.69,19.56,,,,,,,
2012-08-05,,,,,,,6.51,4614.48,,,,,53.86,52.53,92.57,19.54,,,,,,,
2012-08-06,,,,,,,6.53,4641.59,,,,,79.12,79.12,92.57,19.54,,,,,,,
2012-08-07,,,,,,,6.49,4584.91,,,,,41.21,40.54,92.52,19.53,,,,,,,
2012-08-08,,,,,,,6.53,4635.18,,,,,91.97,92.64,92.57,19.54,,,,,,,
2012-08-09,,,,,,,6.54,4646.52,,,,,83.37,86.7,92.86,19.59,,,,,,,
2012-08-10,,,,,,,6.52,4627.79,,,,,59.1,47.36,91.85,19.48,,,,,,,
2012-08-11,,,,,,,6.5,4603.15,,,,,58.26,68.67,92.75,19.57,,,,,,,
2012-08-12,,,,,,,6.56,4672.64,,,,,145.68,148.35,92.98,19.61,,,,,,,
2012-08-13,,,,,,,6.68,4820.46,,,,,988.69,993.35,93.38,19.68,,,,,,,
2012-08-14,,,,,,,6.68,4814.78,,,,,624.02,629.33,93.84,19.76,,,,,,,
2012-08-15,,,,,,,6.68,4811.18,,,,,440.54,429.9,92.92,19.6,,,,,,,
2012-08-16,,,,,,,6.72,4858.76,,,,,,,93.49,19.7,,,,,,,
2012-08-17,,,,,,,6.66,4788.32,,,,,990.76,986.76,93.15,19.64,,,,,,,
2012-08-18,,,,,,,6.64,4771.97,,,,,979.32,983.98,93.55,19.71,,,,,,,
2012-08-19,,,,,,,6.64,4764.82,,,,,516.05,514.06,93.38,19.68,,,,,,,
2012-08-20,,,,,,,6.66,4793.08,,,,,416.18,416.84,93.43,19.69,,,,,,,
2012-08-21,,,,,,,6.6,4722.08,,,,,310.2,304.22,92.92,19.6,,,,,,,
2012-08-22,,,,,,,6.63,4760.81,,,,,351.53,358.84,93.55,19.71,,,,,,,
2012-08-23,,,,,,,6.61,4731.75,,,,,,,92.69,19.56,,,,,,,
2012-08-24,,,,,,,6.61,4727.37,,,,,,,92.4,19.51,,,,,,,
2012-08-25,,,,,,,6.56,4671.56,,,,,,,92.8,19.58,,,,,,,
2012-08-26,,,,,,,6.51,4615.19,,,,,,,92.46,19.52,,,,,,,
2012-08-27,,,,,,,6.33,4405.35,,,,,716.17,597.03,82.16,19.09,,,,,,,
2012-08-28,,,,,,,6.26,4317.95,,,,,367.24,498.35,93.49,19.7,,,,,,,
2012-08-29,,,,,,,6.64,4773.55,,,,,874.75,870.76,93.15,19.64,,,,,,,
2012-08-30,,,,,,,6.52,4625.93,,,,,,,94.35,19.85,,,,,,,
2012-08-31,,,,,,,6.66,4790.52,,,,,,,93.03,19.62,,,,,,,
2012-09-01,,,,,,,6.58,4690.36,,,,,,,92.1,19.49,,,,,,,
2012-09-02,,,,,,,6.44,4535.95,,,,,782.97,786.5,92.4,19.51,,,,,,,
2012-09-03,,,,,,,6.44,4531.7,,,,,454.23,464.87,93.32,19.67,,,,,,,
2012-09-04,,,,,,,6.67,4804.17,,,,,431.66,434.33,93.55,19.71,,,,,,,
2012-09-05,,,,,,,6.7,4837.76,,,,,913.82,918.47,93.95,19.78,,,,,,,
2012-09-06,,,,,,,6.61,4732.86,,,,,864.79,846.84,92.4,19.51,,,,,,,
2012-09-07,,,,,,,6.61,4729.99,,,,,484.1,486.76,92.63,19.55,,,,,,,
2012-09-08,,,,,,,6.75,4902.06,,,,,,,94.81,19.93,,,,,,,
2012-09-09,,,,,,,6.67,4804.43,,,,,,,92.75,19.57,,,,,,,
2012-09-10,,,,,,,6.58,4690.81,,,,,677.75,682.41,93.15,19.64,,,,,,,
2012-09-11,,,,,,,6.61,4733.9,,,,,596.72,604.03,93.78,19.75,,,,,,,
2012-09-12,,,,,,,6.75,4903.03,,,,,418.24,416.91,93.66,19.73,,,,,,,
2012-09-13,,,,,,,5.97,4012.25,,,,,533.76,324.73,75.6,18.63,,,,,,,
2012-09-14,,,,,,,6.28,4345.05,,,,,156.78,353.18,92.57,19.54,,,,,,,
2012-09-15,,,,,,,6.4,4488.24,,,,,389.34,346.44,88.87,19.36,,,,,,,
2012-09-16,,,,,,,5.98,4016.01,,,,,,901.64,76.42,18.7,,,,,,,
2012-09-17,,,,,,,7.22,5622.81,,,,,,,127.07,22.44,,,,,,,
2012-09-18,,,,,,,7.77,6294.58,,,,,,,92.4,19.51,,,,,,,
2012-09-19,,,,,,,6.59,4710.81,,,,,,,92.4,19.51,,,,,,,
2012-09-20,,,,,,,6.54,4646.15,,,,,726.55,733.2,92.98,19.61,,,,,,,
2012-09-21,,,,,,,6.58,4693.35,,,,,575.11,572.45,92.75,19.57,,,,,,,
2012-09-22,,,,,,,6.55,4665.75,,,,,421.46,422.13,92.8,19.58,,,,,,,
2012-09-23,,,,,,,6.53,4633.71,,,,,375.42,370.76,92.4,19.51,,,,,,,
2012-09-24,,,,,,,6.48,4576.77,,,,,350.42,303.79,88.37,19.34,,,,,,,
2012-09-25,,,,,,,6.2,4248.3,,,,,467.09,418.24,84.15,19.17,,,,,,,
2012-09-26,,,,,,,6.41,4493.72,,,,,69.91,182.69,93.89,19.77,,,,,,,
2012-09-27,,,,,,,6.48,4576.24,,,,,179.72,156.02,91.85,19.48,,,,,,,
2012-09-28,,,,,,,6.48,4579.49,,,,,43.51,53.26,92.69,19.56,,,,,,,
2012-09-29,,,,,,,6.59,4706.86,,,,,171.27,173.26,92.86,19.59,,,,,,,
2012-09-30,,,,,,,6.56,4666.24,,,,,162.45,162.45,92.86,19.59,,,,,,,
2012-10-01,,,,,,,6.58,4690.39,,,,,188.31,188.31,92.86,19.59,,,,,,,
2012-10-02,,,,,,,6.58,4695.81,,,,,193.18,194.51,92.98,19.61,,,,,,,
2012-10-03,,,,,,,6.57,4688.42,,,,,187.0,185.01,92.8,19.58,,,,,,,
2012-10-04,,,,,,,6.52,4625.33,,,,,128.78,114.83,91.6,19.47,,,,,,,
2012-10-05,,,,,,,6.44,4531.19,,,,,59.28,62.15,91.85,19.48,,,,,,,
2012-10-06,,,,,,,6.49,4590.83,,,,,77.21,84.29,92.46,19.52,,,,,,,
2012-10-07,,,,,,,6.49,4593.29,,,,,96.75,98.08,92.57,19.54,,,,,,,
2012-10-08,,,,,,,6.5,4605.12,,,,,126.58,124.57,92.4,19.51,,,,,,,
