≥‚/ø˘/¿œ,√¯¡§º“∏Ì_DAY,∫∏ªÛ∑˘ºˆ¿ß_DAY,∫∏«œ∑˘ºˆ¿ß_DAY,¿Ø¿‘∑Æ_DAY,¿˙ºˆ∑Æ_DAY,∞¯øÎ∑Æ_DAY,√—πÊ∑˘∑Æ_DAY
2020-12-16,«’√µ°§√¢≥Á∫∏,5.960,4.940,26.604, ,91.816,107.987
2020-12-15,«’√µ°§√¢≥Á∫∏,6.130,4.870,28.001, ,80.815,101.013
2020-12-14,«’√µ°§√¢≥Á∫∏,6.340,4.890,29.746, ,75.093,88.559
2020-12-13,«’√µ°§√¢≥Á∫∏,6.480,4.820,30.910, ,65.721,88.805
2020-12-12,«’√µ°§√¢≥Á∫∏,6.720,4.880,32.904, ,74.958,87.462
2020-12-11,«’√µ°§√¢≥Á∫∏,6.850,4.850,33.984, ,72.756,90.202
2020-12-10,«’√µ°§√¢≥Á∫∏,7.030,4.930,35.492, ,75.212,94.333
2020-12-09,«’√µ°§√¢≥Á∫∏,7.220,4.880,37.144, ,73.063,89.165
2020-12-08,«’√µ°§√¢≥Á∫∏,7.380,4.840,38.535, ,87.825,109.965
2020-12-07,«’√µ°§√¢≥Á∫∏,7.600,4.860,40.448, ,63.995,80.097
2020-12-06,«’√µ°§√¢≥Á∫∏,7.760,4.900,41.839, ,78.887,97.001
2020-12-05,«’√µ°§√¢≥Á∫∏,7.940,4.870,43.404, ,79.429,101.338
2020-12-04,«’√µ°§√¢≥Á∫∏,8.150,4.960,45.297, ,102.983,124.145
2020-12-03,«’√µ°§√¢≥Á∫∏,8.350,5.000,47.125, ,96.243,132.218
2020-12-02,«’√µ°§√¢≥Á∫∏,8.690,4.930,50.234, ,52.456,77.850
2020-12-01,«’√µ°§√¢≥Á∫∏,8.930,4.850,52.428, ,66.094,98.611
2020-11-30,«’√µ°§√¢≥Á∫∏,9.250,4.930,55.237, ,46.839,47.843
2020-11-29,«’√µ°§√¢≥Á∫∏,9.260,4.920,55.324, ,67.070,66.066
2020-11-28,«’√µ°§√¢≥Á∫∏,9.250,4.860,55.237, ,68.036,66.027
2020-11-27,«’√µ°§√¢≥Á∫∏,9.230,4.800,55.064, ,72.454,74.463
2020-11-26,«’√µ°§√¢≥Á∫∏,9.250,4.900,55.237, ,73.245,74.249
2020-11-25,«’√µ°§√¢≥Á∫∏,9.260,4.870,55.324, ,77.423,75.414
2020-11-24,«’√µ°§√¢≥Á∫∏,9.240,4.870,55.150, ,71.634,69.625
2020-11-23,«’√µ°§√¢≥Á∫∏,9.220,4.880,54.977, ,86.150,86.150
2020-11-22,«’√µ°§√¢≥Á∫∏,9.220,4.910,54.977, ,102.199,105.212
2020-11-21,«’√µ°§√¢≥Á∫∏,9.250,5.010,55.237, ,72.641,66.615
2020-11-20,«’√µ°§√¢≥Á∫∏,9.190,4.800,54.716, ,132.597,147.663
2020-11-19,«’√µ°§√¢≥Á∫∏,9.340,4.350,56.018, ,106.546,96.502
2020-11-18,«’√µ°§√¢≥Á∫∏,9.240,3.570,55.150, ,70.484,68.475
2020-11-17,«’√µ°§√¢≥Á∫∏,9.220,3.510,54.977, ,65.628,71.654
2020-11-16,«’√µ°§√¢≥Á∫∏,9.280,3.070,55.497, ,53.203,52.199
2020-11-15,«’√µ°§√¢≥Á∫∏,9.270,3.350,55.411, ,70.759,82.812
2020-11-14,«’√µ°§√¢≥Á∫∏,9.390,2.960,56.452, ,41.984,33.949
2020-11-13,«’√µ°§√¢≥Á∫∏,9.310,3.020,55.758, ,57.108,70.165
2020-11-12,«’√µ°§√¢≥Á∫∏,9.440,3.590,56.886, ,68.290,54.228
2020-11-11,«’√µ°§√¢≥Á∫∏,9.300,2.940,55.671, ,31.952,21.908
2020-11-10,«’√µ°§√¢≥Á∫∏,9.200,3.200,54.803, ,103.961,100.948
2020-11-09,«’√µ°§√¢≥Á∫∏,9.170,3.480,54.543, ,58.925,63.947
2020-11-08,«’√µ°§√¢≥Á∫∏,9.220,3.200,54.977, ,55.217,68.274
2020-11-07,«’√µ°§√¢≥Á∫∏,9.350,3.270,56.105, ,68.694,69.698
2020-11-06,«’√µ°§√¢≥Á∫∏,9.360,3.260,56.192, ,79.302,71.267
2020-11-05,«’√µ°§√¢≥Á∫∏,9.280,3.260,55.497, ,57.659,63.685
2020-11-04,«’√µ°§√¢≥Á∫∏,9.340,3.020,56.018, ,57.762,46.714
2020-11-03,«’√µ°§√¢≥Á∫∏,9.230,3.270,55.064, ,66.328,71.350
2020-11-02,«’√µ°§√¢≥Á∫∏,9.280,3.270,55.497, ,64.672,70.698
2020-11-01,«’√µ°§√¢≥Á∫∏,9.340,3.270,56.018, ,65.976,68.989
2020-10-31,«’√µ°§√¢≥Á∫∏,9.370,3.210,56.278,13.678,72.241,63.201
2020-10-30,«’√µ°§√¢≥Á∫∏,9.280,3.140,55.497, ,70.143,66.125
2020-10-29,«’√µ°§√¢≥Á∫∏,9.240,3.300,55.150, ,66.290,72.316
2020-10-28,«’√µ°§√¢≥Á∫∏,9.300,3.330,55.671, ,77.684,80.697
2020-10-27,«’√µ°§√¢≥Á∫∏,9.330,3.340,55.931, ,74.400,77.413
2020-10-26,«’√µ°§√¢≥Á∫∏,9.360,3.450,56.192, ,68.660,62.634
2020-10-25,«’√µ°§√¢≥Á∫∏,9.300,3.180,55.671, ,67.074,58.034
2020-10-24,«’√µ°§√¢≥Á∫∏,9.210,3.380,54.890, ,61.484,62.488
2020-10-23,«’√µ°§√¢≥Á∫∏,9.220,3.420,54.977, ,81.422,88.453
2020-10-22,«’√µ°§√¢≥Á∫∏,9.290,3.600,55.584, ,91.814,97.840
2020-10-21,«’√µ°§√¢≥Á∫∏,9.350,3.480,56.105, ,65.891,61.873
2020-10-20,«’√µ°§√¢≥Á∫∏,9.310,3.480,55.758, ,65.488,59.462
2020-10-19,«’√µ°§√¢≥Á∫∏,9.250,3.630,55.237, ,63.876,69.902
2020-10-18,«’√µ°§√¢≥Á∫∏,9.310,3.720,55.758, ,69.713,69.713
2020-10-17,«’√µ°§√¢≥Á∫∏,9.310,3.830,55.758, ,75.272,75.272
2020-10-16,«’√µ°§√¢≥Á∫∏,9.310,4.010,55.758, ,84.846,94.890
2020-10-15,«’√µ°§√¢≥Á∫∏,9.410,4.110,56.626, ,81.618,71.574
2020-10-14,«’√µ°§√¢≥Á∫∏,9.310,4.230,55.758, ,68.940,76.975
2020-10-13,«’√µ°§√¢≥Á∫∏,9.390,4.390,56.452, ,86.042,72.985
2020-10-12,«’√µ°§√¢≥Á∫∏,9.260,4.550,55.324, ,80.827,81.831
2020-10-11,«’√µ°§√¢≥Á∫∏,9.270,4.660,55.411, ,83.950,82.946
2020-10-10,«’√µ°§√¢≥Á∫∏,9.260,4.970,55.324, ,104.677,99.655
2020-10-09,«’√µ°§√¢≥Á∫∏,9.210,4.890,54.890, ,73.434,73.434
2020-10-08,«’√µ°§√¢≥Á∫∏,9.210,4.860,54.890, ,66.736,60.710
2020-10-07,«’√µ°§√¢≥Á∫∏,9.150,4.870,54.369, ,120.002,134.064
2020-10-06,«’√µ°§√¢≥Á∫∏,9.290,4.960,55.584, ,106.360,104.351
2020-10-05,«’√µ°§√¢≥Á∫∏,9.270,4.930,55.411, ,101.972,109.003
2020-10-04,«’√µ°§√¢≥Á∫∏,9.340,4.930,56.018, ,99.053,90.013
2020-10-03,«’√µ°§√¢≥Á∫∏,9.250,4.920,55.237, ,99.036,92.005
2020-10-02,«’√µ°§√¢≥Á∫∏,9.180,4.850,54.630, ,123.046,143.134
2020-10-01,«’√µ°§√¢≥Á∫∏,9.380,4.880,56.365, ,131.801,118.744
2020-09-30,«’√µ°§√¢≥Á∫∏,9.250,4.970,55.237, ,133.900,128.878
2020-09-29,«’√µ°§√¢≥Á∫∏,9.200,4.960,54.803, ,182.357,194.410
2020-09-28,«’√µ°§√¢≥Á∫∏,9.320,4.930,55.845, ,134.270,129.248
2020-09-27,«’√µ°§√¢≥Á∫∏,9.270,4.990,55.411, ,119.537,116.524
2020-09-26,«’√µ°§√¢≥Á∫∏,9.240,4.870,55.150, ,59.395,63.413
2020-09-25,«’√µ°§√¢≥Á∫∏,9.280,4.950,55.497, ,162.070,183.162
2020-09-24,«’√µ°§√¢≥Á∫∏,9.490,5.040,57.320, ,181.808,173.773
2020-09-23,«’√µ°§√¢≥Á∫∏,9.410,5.100,56.626, ,222.035,233.547
2020-09-22,«’√µ°§√¢≥Á∫∏,9.520,4.960,57.620, ,251.280,236.755
2020-09-21,«’√µ°§√¢≥Á∫∏,9.380,5.000,56.365,13.591,198.960,186.907
2020-09-20,«’√µ°§√¢≥Á∫∏,9.260,5.030,55.324, ,245.471,242.458
2020-09-19,«’√µ°§√¢≥Á∫∏,9.230,5.000,55.064, ,317.795,325.830
2020-09-18,«’√µ°§√¢≥Á∫∏,9.310,5.320,55.758, ,320.214,308.161
2020-09-17,«’√µ°§√¢≥Á∫∏,9.190,5.200,54.716, ,316.631,325.671
2020-09-16,«’√µ°§√¢≥Á∫∏,9.280,5.380,55.497, ,349.462,356.493
2020-09-15,«’√µ°§√¢≥Á∫∏,9.350,5.390,56.105, ,330.674,325.652
2020-09-14,«’√µ°§√¢≥Á∫∏,9.300,5.520,55.671, ,367.556,361.530
2020-09-13,«’√µ°§√¢≥Á∫∏,9.240,5.550,55.150, ,484.596,489.618
2020-09-12,«’√µ°§√¢≥Á∫∏,9.290,5.350,55.584, ,472.623,466.597
2020-09-11,«’√µ°§√¢≥Á∫∏,9.230,5.450,55.064, ,579.776,596.851
2020-09-10,«’√µ°§√¢≥Á∫∏,9.400,5.500,56.539, ,626.898,609.823
2020-09-09,«’√µ°§√¢≥Á∫∏,9.230,6.120,55.064, ,708.833,725.908
2020-09-08,«’√µ°§√¢≥Á∫∏,9.400,7.950,56.539, ,2102.233,2288.246
2020-09-07,«’√µ°§√¢≥Á∫∏,10.790,10.350,72.610, ,2109.513,1850.524
2020-09-06,«’√µ°§√¢≥Á∫∏,8.690,6.590,50.234, ,1246.540,1272.992
2020-09-05,«’√µ°§√¢≥Á∫∏,8.940,8.110,52.519, ,1869.137,1985.043
2020-09-04,«’√µ°§√¢≥Á∫∏,9.980,9.640,62.533, ,2427.365,2675.149
2020-09-03,«’√µ°§√¢≥Á∫∏,11.940,11.750,83.942, ,3187.584,2792.152
2020-09-02,«’√µ°§√¢≥Á∫∏,8.640,7.070,49.777, ,809.325,868.508
2020-09-01,«’√µ°§√¢≥Á∫∏,9.210,5.460,54.890, ,451.468,450.464
2020-08-31,«’√µ°§√¢≥Á∫∏,9.200,5.320,54.803, ,575.175,590.241
2020-08-30,«’√µ°§√¢≥Á∫∏,9.350,5.550,56.105, ,525.081,527.090
2020-08-29,«’√µ°§√¢≥Á∫∏,9.370,5.110,56.278, ,239.237,226.180
2020-08-28,«’√µ°§√¢≥Á∫∏,9.240,5.050,55.150, ,321.805,330.845
2020-08-27,«’√µ°§√¢≥Á∫∏,9.330,5.500,55.931, ,380.434,371.394
2020-08-26,«’√µ°§√¢≥Á∫∏,9.240,5.260,55.150, ,446.932,445.928
2020-08-25,«’√µ°§√¢≥Á∫∏,9.230,5.960,55.064, ,395.902,400.924
2020-08-24,«’√µ°§√¢≥Á∫∏,9.280,6.010,55.497, ,374.192,379.214
2020-08-23,«’√µ°§√¢≥Á∫∏,9.330,6.020,55.931, ,447.962,468.745
2020-08-22,«’√µ°§√¢≥Á∫∏,9.530,5.100,57.727, ,213.149,220.566
2020-08-21,«’√µ°§√¢≥Á∫∏,9.590,5.110,58.368, ,165.997,149.849
2020-08-20,«’√µ°§√¢≥Á∫∏,9.450,4.960,56.973, ,202.608,188.546
2020-08-19,«’√µ°§√¢≥Á∫∏,9.310,5.100,55.758, ,321.057,311.013
2020-08-18,«’√µ°§√¢≥Á∫∏,9.210,5.650,54.890, ,417.294,430.351
2020-08-17,«’√µ°§√¢≥Á∫∏,9.340,5.450,56.018, ,507.642,495.589
2020-08-16,«’√µ°§√¢≥Á∫∏,9.220,5.300,54.977, ,615.732,622.763
2020-08-15,«’√µ°§√¢≥Á∫∏,9.290,6.190,55.584, ,615.907,613.898
2020-08-14,«’√µ°§√¢≥Á∫∏,9.270,6.830,55.411, ,1390.617,1414.954
2020-08-13,«’√µ°§√¢≥Á∫∏,9.510,7.950,57.513, ,1862.466,2040.377
2020-08-12,«’√µ°§√¢≥Á∫∏,10.820,10.390,72.885, ,3192.264,3447.694
2020-08-11,«’√µ°§√¢≥Á∫∏,12.930,12.870,94.954, ,5373.249,5378.432
2020-08-10,«’√µ°§√¢≥Á∫∏,12.970,12.910,95.402, ,4963.856,5267.193
2020-08-09,«’√µ°§√¢≥Á∫∏,14.980,15.020,121.610, ,11481.657,11908.114
2020-08-08,«’√µ°§√¢≥Á∫∏,17.340,17.430,158.456, ,8582.811,7660.133
2020-08-07,«’√µ°§√¢≥Á∫∏,11.420,11.030,78.737, ,1869.391,1603.432
2020-08-06,«’√µ°§√¢≥Á∫∏,9.310,6.890,55.758, ,698.083,691.052
2020-08-05,«’√µ°§√¢≥Á∫∏,9.240,5.970,55.150, ,685.593,688.606
2020-08-04,«’√µ°§√¢≥Á∫∏,9.270,5.870,55.411, ,674.942,683.982
2020-08-03,«’√µ°§√¢≥Á∫∏,9.360,6.250,56.192, ,1066.886,1118.034
2020-08-02,«’√µ°§√¢≥Á∫∏,9.800,7.300,60.611, ,943.919,893.776
2020-08-01,«’√µ°§√¢≥Á∫∏,9.370,6.390,56.278, ,1117.386,1173.710
2020-07-31,«’√µ°§√¢≥Á∫∏,9.850,9.430,61.145, ,2624.074,2864.757
2020-07-30,«’√µ°§√¢≥Á∫∏,11.740,11.420,81.940, ,2968.863,2691.094
2020-07-29,«’√µ°§√¢≥Á∫∏,9.550,9.010,57.941, ,1823.281,1811.074
2020-07-28,«’√µ°§√¢≥Á∫∏,9.440,7.360,56.886, ,728.250,713.184
2020-07-27,«’√µ°§√¢≥Á∫∏,9.290,6.640,55.584, ,1047.827,1154.092
2020-07-26,«’√µ°§√¢≥Á∫∏,10.140,8.610,64.766, ,2457.804,2526.354
2020-07-25,«’√µ°§√¢≥Á∫∏,10.580,10.200,70.688,0.000,2714.441,2881.270
2020-07-24,«’√µ°§√¢≥Á∫∏,12.050,11.890,85.102, ,3467.131,3215.065
2020-07-23,«’√µ°§√¢≥Á∫∏,10.040,9.570,63.324, ,1406.616,1320.052
2020-07-22,«’√µ°§√¢≥Á∫∏,9.320,7.310,55.845, ,637.201,643.227
2020-07-21,«’√µ°§√¢≥Á∫∏,9.380,5.110,56.365, ,316.355,306.311
2020-07-20,«’√µ°§√¢≥Á∫∏,9.280,5.200,55.497, ,329.081,350.173
2020-07-19,«’√µ°§√¢≥Á∫∏,9.490,5.180,57.320, ,316.524,301.458
2020-07-18,«’√µ°§√¢≥Á∫∏,9.340,5.160,56.018, ,318.993,313.971
2020-07-17,«’√µ°§√¢≥Á∫∏,9.290,5.470,55.584, ,510.763,518.798
2020-07-16,«’√µ°§√¢≥Á∫∏,9.370,5.460,56.278, ,628.179,622.153
2020-07-15,«’√µ°§√¢≥Á∫∏,9.310,6.310,55.758, ,937.754,1060.366
2020-07-14,«’√µ°§√¢≥Á∫∏,10.250,9.930,66.352, ,2843.653,3090.478
2020-07-13,«’√µ°§√¢≥Á∫∏,12.280,12.120,87.677, ,2231.004,1852.527
2020-07-12,«’√µ°§√¢≥Á∫∏,9.220,5.170,54.977, ,322.282,341.366
2020-07-11,«’√µ°§√¢≥Á∫∏,9.410,5.110,56.626, ,269.696,256.639
2020-07-10,«’√µ°§√¢≥Á∫∏,9.280,5.260,55.497, ,298.428,306.463
2020-07-09,«’√µ°§√¢≥Á∫∏,9.360,5.060,56.192,13.764,157.772,143.710
2020-07-08,«’√µ°§√¢≥Á∫∏,9.220,5.080,54.977, ,277.951,300.048
2020-07-07,«’√µ°§√¢≥Á∫∏,9.440,5.270,56.886, ,367.609,357.565
2020-07-06,«’√µ°§√¢≥Á∫∏,9.340,5.100,56.018, ,202.612,247.115
2020-07-05,«’√µ°§√¢≥Á∫∏,9.730,5.130,59.863, ,250.458,272.710
2020-07-04,«’√µ°§√¢≥Á∫∏,9.910,5.060,61.786, ,198.866,149.418
2020-07-03,«’√µ°§√¢≥Á∫∏,9.510,5.040,57.513, ,227.336,258.241
2020-07-02,«’√µ°§√¢≥Á∫∏,9.760,5.300,60.184, ,354.291,372.834
2020-07-01,«’√µ°§√¢≥Á∫∏,9.910,5.360,61.786, ,608.629,603.684
2020-06-30,«’√µ°§√¢≥Á∫∏,9.870,5.680,61.358, ,575.003,534.208
2020-06-29,«’√µ°§√¢≥Á∫∏,9.540,5.160,57.834, ,210.516,166.400
2020-06-28,«’√µ°§√¢≥Á∫∏,9.110,4.770,54.022, ,216.040,287.353
2020-06-27,«’√µ°§√¢≥Á∫∏,9.760,5.130,60.184, ,233.747,238.692
2020-06-26,«’√µ°§√¢≥Á∫∏,9.800,5.110,60.611, ,146.620,155.273
2020-06-25,«’√µ°§√¢≥Á∫∏,9.870,5.110,61.358, ,124.929,126.165
2020-06-24,«’√µ°§√¢≥Á∫∏,9.880,5.130,61.465, ,125.238,116.585
2020-06-23,«’√µ°§√¢≥Á∫∏,9.810,5.090,60.718, ,133.932,136.404
2020-06-22,«’√µ°§√¢≥Á∫∏,9.830,5.100,60.931, ,135.469,135.469
2020-06-21,«’√µ°§√¢≥Á∫∏,9.830,5.080,60.931, ,161.636,164.108
2020-06-20,«’√µ°§√¢≥Á∫∏,9.850,5.100,61.145, ,172.447,174.919
2020-06-19,«’√µ°§√¢≥Á∫∏,9.870,5.100,61.358, ,176.080,177.316
2020-06-18,«’√µ°§√¢≥Á∫∏,9.880,5.070,61.465, ,240.502,244.211
2020-06-17,«’√µ°§√¢≥Á∫∏,9.910,5.100,61.786, ,211.535,201.645
2020-06-16,«’√µ°§√¢≥Á∫∏,9.830,5.060,60.931, ,299.273,310.399
2020-06-15,«’√µ°§√¢≥Á∫∏,9.920,5.200,61.893, ,435.222,437.694
2020-06-14,«’√µ°§√¢≥Á∫∏,9.940,5.660,62.106, ,515.822,514.586
2020-06-13,«’√µ°§√¢≥Á∫∏,9.930,4.970,61.999, ,453.138,533.548
2020-06-12,«’√µ°§√¢≥Á∫∏,10.430,5.400,68.947, ,324.728,339.587
2020-06-11,«’√µ°§√¢≥Á∫∏,10.530,5.240,70.231, ,298.022,190.391
2020-06-10,«’√µ°§√¢≥Á∫∏,9.830,5.070,60.931, ,36.417,33.945
2020-06-09,«’√µ°§√¢≥Á∫∏,9.810,5.050,60.718, ,85.928,92.109
2020-06-08,«’√µ°§√¢≥Á∫∏,9.860,5.170,61.252, ,63.729,57.548
2020-06-07,«’√µ°§√¢≥Á∫∏,9.810,5.050,60.718, ,59.699,62.171
2020-06-06,«’√µ°§√¢≥Á∫∏,9.830,5.040,60.931, ,65.675,65.675
2020-06-05,«’√µ°§√¢≥Á∫∏,9.830,5.050,60.931, ,55.387,65.277
2020-06-04,«’√µ°§√¢≥Á∫∏,9.910,4.960,61.786, ,68.843,56.481
2020-06-03,«’√µ°§√¢≥Á∫∏,9.810,4.900,60.718, ,68.942,71.414
2020-06-02,«’√µ°§√¢≥Á∫∏,9.830,4.880,60.931, ,105.056,111.237
2020-06-01,«’√µ°§√¢≥Á∫∏,9.880,4.830,61.465, ,71.242,66.297
2020-05-31,«’√µ°§√¢≥Á∫∏,9.840,4.900,61.038, ,86.541,81.596
2020-05-30,«’√µ°§√¢≥Á∫∏,9.800,4.860,60.611, ,58.035,60.507
2020-05-29,«’√µ°§√¢≥Á∫∏,9.820,4.900,60.824, ,64.866,71.047
2020-05-28,«’√µ°§√¢≥Á∫∏,9.870,4.890,61.358, ,59.807,53.626
2020-05-27,«’√µ°§√¢≥Á∫∏,9.820,4.950,60.824, ,97.680,106.333
2020-05-26,«’√µ°§√¢≥Á∫∏,9.890,4.870,61.572, ,90.454,85.509
2020-05-25,«’√µ°§√¢≥Á∫∏,9.850,4.860,61.145, ,103.202,97.021
2020-05-24,«’√µ°§√¢≥Á∫∏,9.800,4.880,60.611, ,124.691,130.872
2020-05-23,«’√µ°§√¢≥Á∫∏,9.850,4.940,61.145, ,150.532,154.241
2020-05-22,«’√µ°§√¢≥Á∫∏,9.880,4.880,61.465, ,210.791,207.082
2020-05-21,«’√µ°§√¢≥Á∫∏,9.850,4.930,61.145, ,219.122,215.413
2020-05-20,«’√µ°§√¢≥Á∫∏,9.820,5.080,60.824, ,281.738,289.155
2020-05-19,«’√µ°§√¢≥Á∫∏,9.880,5.230,61.465, ,313.626,307.445
2020-05-18,«’√µ°§√¢≥Á∫∏,9.830,5.040,60.931, ,150.577,153.049
2020-05-17,«’√µ°§√¢≥Á∫∏,9.850,4.900,61.145, ,180.210,193.808
2020-05-16,«’√µ°§√¢≥Á∫∏,9.960,4.960,62.320, ,212.468,197.634
2020-05-15,«’√µ°§√¢≥Á∫∏,9.840,5.020,61.038, ,117.346,114.874
2020-05-14,«’√µ°§√¢≥Á∫∏,9.820,4.910,60.824, ,71.635,76.580
2020-05-13,«’√µ°§√¢≥Á∫∏,9.860,4.970,61.252, ,72.976,74.212
2020-05-12,«’√µ°§√¢≥Á∫∏,9.870,4.880,61.358, ,87.368,76.242
2020-05-11,«’√µ°§√¢≥Á∫∏,9.780,4.910,60.397, ,125.983,111.149
2020-05-10,«’√µ°§√¢≥Á∫∏,9.660,5.030,59.116, ,149.886,158.539
2020-05-09,«’√µ°§√¢≥Á∫∏,9.730,5.000,59.863, ,114.609,118.318
2020-05-08,«’√µ°§√¢≥Á∫∏,9.760,4.820,60.184, ,47.668,51.377
2020-05-07,«’√µ°§√¢≥Á∫∏,9.790,4.880,60.504, ,71.739,72.975
2020-05-06,«’√µ°§√¢≥Á∫∏,9.800,4.910,60.611, ,62.277,57.332
2020-05-05,«’√µ°§√¢≥Á∫∏,9.760,4.850,60.184, ,17.372,72.072
2020-05-04,«’√µ°§√¢≥Á∫∏,9.770,4.930,60.290, ,33.767,9.043
2020-05-03,«’√µ°§√¢≥Á∫∏,10.100,4.900,64.189, ,54.886,9.766
2020-05-02,«’√µ°§√¢≥Á∫∏,9.770,4.930,60.290, ,33.767,9.043
2020-05-01,«’√µ°§√¢≥Á∫∏,9.570,4.930,58.154, ,30.506,9.800
2020-04-30,«’√µ°§√¢≥Á∫∏,9.380,4.920,56.365, ,21.885,16.863
2020-04-29,«’√µ°§√¢≥Á∫∏,9.330,4.900,55.931, ,34.053,29.031
2020-04-28,«’√µ°§√¢≥Á∫∏,9.280,4.890,55.497, ,53.507,54.511
2020-04-27,«’√µ°§√¢≥Á∫∏,9.290,4.910,55.584, ,67.137,64.124
2020-04-26,«’√µ°§√¢≥Á∫∏,9.260,4.910,55.324, ,70.685,70.685
2020-04-25,«’√µ°§√¢≥Á∫∏,9.260,4.900,55.324, ,60.189,69.229
2020-04-24,«’√µ°§√¢≥Á∫∏,9.350,4.920,56.105, ,107.267,100.236
