,´ï¹æ·ù·®_DAY,´ïÀ¯ÀÔ·®_DAY
2017-02-03,0.66,0.03
2017-02-04,0.66,0.03
2017-02-05,0.66,0.03
2017-02-06,0.66,0.03
2017-02-07,0.65,0.02
2017-02-08,0.65,0.02
2017-02-09,0.65,0.02
2017-02-10,0.65,0.0
2017-02-11,0.65,0.15
2017-02-12,0.65,0.02
2017-02-13,0.64,0.0
2017-02-14,0.64,0.02
2017-02-15,0.65,0.03
2017-02-16,0.65,0.03
2017-02-17,0.65,0.16
2017-02-18,0.65,0.0
2017-02-19,0.65,0.04
2017-02-20,0.64,0.28
2017-02-21,0.64,0.03
2017-02-22,0.64,0.27
2017-02-23,0.64,0.27
2017-02-24,0.63,0.27
2017-02-25,0.63,0.14
2017-02-26,0.63,0.15
2017-02-27,0.63,0.15
2017-02-28,0.63,0.02
2017-03-01,0.63,0.15
2017-03-02,0.63,0.03
2017-03-03,0.63,0.15
2017-03-04,0.63,0.15
2017-03-05,0.63,0.0
2017-03-06,0.63,0.15
2017-03-07,0.62,0.02
2017-03-08,0.62,0.02
2017-03-09,0.62,0.02
2017-03-10,0.62,0.14
2017-03-11,0.62,0.03
2017-03-12,0.62,0.03
2017-03-13,0.62,0.03
2017-03-14,0.61,0.14
2017-03-15,0.61,0.02
2017-03-16,0.61,0.02
2017-03-17,0.61,0.02
2017-03-18,0.61,0.02
2017-03-19,0.61,0.14
2017-03-20,0.6,0.02
2017-03-21,0.6,0.13
2017-03-22,0.6,0.14
2017-03-23,0.6,0.02
2017-03-24,0.6,0.14
2017-03-25,0.6,0.25
2017-03-26,0.59,0.24
2017-03-27,0.59,0.36
2017-03-28,0.59,0.71
2017-03-29,0.59,0.59
2017-03-30,0.59,0.36
2017-03-31,0.59,0.36
2017-04-01,0.59,0.59
2017-04-02,0.59,0.71
2017-04-03,0.59,0.59
2017-04-04,0.59,0.59
2017-04-05,0.59,0.59
2017-04-06,0.59,1.28
2017-04-07,0.59,1.52
2017-04-08,0.59,1.17
2017-04-09,0.58,0.82
2017-04-10,0.58,0.7
2017-04-11,0.58,2.45
2017-04-12,0.57,2.33
2017-04-13,0.57,1.28
2017-04-14,0.56,1.04
2017-04-15,0.56,0.68
2017-04-16,0.56,0.56
2017-04-17,0.55,0.67
2017-04-18,0.54,1.49
2017-04-19,0.54,1.25
2017-04-20,0.54,1.13
2017-04-21,0.53,0.77
2017-04-22,0.53,0.65
2017-04-23,0.52,0.64
2017-04-24,0.52,0.28
2017-04-25,0.51,0.39
2017-04-26,0.51,0.27
2017-04-27,0.5,0.26
2017-04-28,0.49,0.14
2017-04-29,0.49,0.13
2017-04-30,0.48,0.12
2017-05-01,0.47,0.12
2017-05-02,0.46,0.11
2017-05-03,0.51,0.04
2017-05-04,0.75,0.04
2017-05-05,0.87,0.04
2017-05-06,0.84,0.02
2017-05-07,0.83,0.02
2017-05-08,0.79,0.09
2017-05-09,0.77,0.19
2017-05-10,0.69,0.11
2017-05-11,0.63,0.05
2017-05-12,0.62,0.05
2017-05-13,0.62,0.0
2017-05-14,0.62,0.04
2017-05-15,0.65,0.08
2017-05-16,0.69,0.0
2017-05-17,0.69,0.01
2017-05-18,0.68,0.0
2017-05-19,0.72,0.0
2017-05-20,0.73,0.05
2017-05-21,0.74,0.06
2017-05-22,0.73,0.0
2017-05-23,0.73,0.0
2017-05-24,0.73,0.06
2017-05-25,0.73,0.0
2017-05-26,0.72,0.05
2017-05-27,0.72,0.0
2017-05-28,0.72,0.0
2017-05-29,0.52,0.0
2017-05-30,0.39,0.0
2017-05-31,0.62,0.07
2017-06-01,0.64,0.0
2017-06-02,0.64,0.0
2017-06-03,0.65,0.0
2017-06-04,0.65,0.0
2017-06-05,0.65,0.0
2017-06-06,0.64,0.0
2017-06-07,0.64,0.0
2017-06-08,0.65,0.0
2017-06-09,0.65,0.0
2017-06-10,0.64,0.1
2017-06-11,0.65,0.0
2017-06-12,0.65,0.01
2017-06-13,0.65,0.01
2017-06-14,0.66,0.0
2017-06-15,0.66,0.02
2017-06-16,0.66,0.0
2017-06-17,0.47,0.05
2017-06-18,0.26,0.0
2017-06-19,0.53,0.0
2017-06-20,0.69,0.06
2017-06-21,0.69,0.0
2017-06-22,0.68,0.0
2017-06-23,0.67,0.04
2017-06-24,0.65,0.03
2017-06-25,0.65,0.03
2017-06-26,0.67,0.0
2017-06-27,0.68,0.07
2017-06-28,0.67,0.0
2017-06-29,0.66,0.05
2017-06-30,0.72,0.01
2017-07-01,0.77,0.06
2017-07-02,0.53,0.02
2017-07-03,0.59,0.29
2017-07-04,0.59,0.0
2017-07-05,0.73,0.02
2017-07-06,0.71,0.11
2017-07-07,0.58,0.08
2017-07-08,0.58,0.0
2017-07-09,0.58,0.68
2017-07-10,0.58,0.28
2017-07-11,0.58,0.08
2017-07-12,0.68,0.08
2017-07-13,0.75,0.0
2017-07-14,0.78,0.39
2017-07-15,0.6,0.21
2017-07-16,0.6,0.21
2017-07-17,0.56,0.07
2017-07-18,0.59,0.0
2017-07-19,0.63,0.04
2017-07-20,0.7,0.02
2017-07-21,0.78,0.0
2017-07-22,0.74,0.35
2017-07-23,0.58,0.19
2017-07-24,0.59,0.1
2017-07-25,0.58,0.39
2017-07-26,0.58,0.29
2017-07-27,0.78,0.1
2017-07-28,0.77,0.19
2017-07-29,0.58,1.83
2017-07-30,0.58,0.68
2017-07-31,0.59,0.4
2017-08-01,0.34,0.53
2017-08-02,0.31,0.41
2017-08-03,0.4,0.21
2017-08-04,0.4,0.11
2017-08-05,0.4,0.02
2017-08-06,0.4,0.02
2017-08-07,0.4,0.02
2017-08-08,0.46,0.0
2017-08-09,0.5,0.12
2017-08-10,0.5,0.22
2017-08-11,0.5,0.12
2017-08-12,0.5,0.12
2017-08-13,0.5,0.0
2017-08-14,0.34,5.81
2017-08-15,0.25,2.5
2017-08-16,0.25,1.63
2017-08-17,0.25,1.34
2017-08-18,0.25,0.75
2017-08-19,0.25,0.55
2017-08-20,0.36,0.46
2017-08-21,0.51,0.21
2017-08-22,0.44,0.24
2017-08-23,0.37,0.17
2017-08-24,0.31,0.31
2017-08-25,0.32,0.32
2017-08-26,0.4,0.11
2017-08-27,0.4,0.01
2017-08-28,0.4,0.01
2017-08-29,0.4,0.11
2017-08-30,0.4,0.01
2017-08-31,0.4,0.01
2017-09-01,0.4,0.01
2017-09-02,0.4,0.01
2017-09-03,0.23,0.04
2017-09-04,0.12,0.02
2017-09-05,0.1,0.0
2017-09-06,0.1,0.0
2017-09-07,0.1,0.0
2017-09-08,0.21,0.0
2017-09-09,0.28,0.0
2017-09-10,0.21,0.01
2017-09-11,0.1,0.49
2017-09-12,0.1,0.1
2017-09-13,0.1,0.1
2017-09-14,0.1,0.1
2017-09-15,0.1,0.0
2017-09-16,0.1,0.0
2017-09-17,0.1,0.1
2017-09-18,0.1,0.0
2017-09-19,0.1,0.0
2017-09-20,0.1,0.0
2017-09-21,0.1,0.0
2017-09-22,0.1,0.0
2017-09-23,0.1,0.0
2017-09-24,0.1,0.0
2017-09-25,0.1,0.0
2017-09-26,0.1,0.0
2017-09-27,0.1,0.29
2017-09-28,0.1,0.2
2017-09-29,0.1,0.1
2017-09-30,0.1,0.0
2017-10-01,0.1,0.0
2017-10-02,0.1,0.1
2017-10-03,0.1,0.1
2017-10-04,0.1,0.0
2017-10-05,0.1,0.0
2017-10-06,0.1,0.0
2017-10-07,0.1,0.1
2017-10-08,0.1,0.1
2017-10-09,0.1,0.1
2017-10-10,0.1,0.0
2017-10-11,0.1,0.0
2017-10-12,0.1,0.29
2017-10-13,0.1,0.78
2017-10-14,0.1,0.29
2017-10-15,0.1,0.3
2017-10-16,0.1,0.1
2017-10-17,0.1,0.1
2017-10-18,0.1,0.1
2017-10-19,0.1,0.1
2017-10-20,0.1,0.0
2017-10-21,0.1,0.0
2017-10-22,0.1,0.0
2017-10-23,0.1,0.0
2017-10-24,0.1,0.0
2017-10-25,0.1,0.0
2017-10-26,0.1,0.0
2017-10-27,0.1,0.0
2017-10-28,0.1,0.0
2017-10-29,0.1,0.0
2017-10-30,0.1,0.0
2017-10-31,0.1,0.0
2017-11-01,0.1,0.0
2017-11-02,0.1,0.0
2017-11-03,0.1,0.0
2017-11-04,0.1,0.0
2017-11-05,0.1,0.0
2017-11-06,0.1,0.0
2017-11-07,0.1,0.0
2017-11-08,0.1,0.0
2017-11-09,0.1,0.0
2017-11-10,0.1,0.0
2017-11-11,0.1,0.1
2017-11-12,0.1,0.0
2017-11-13,0.1,0.0
2017-11-14,0.1,0.0
2017-11-15,0.1,0.0
2017-11-16,0.1,0.0
2017-11-17,0.1,0.0
2017-11-18,0.1,0.0
2017-11-19,0.1,0.0
2017-11-20,0.1,0.0
2017-11-21,0.1,0.01
2017-11-22,0.1,0.0
2017-11-23,0.1,0.0
2017-11-24,0.28,0.09
2017-11-25,0.58,0.0
2017-11-26,0.58,0.01
2017-11-27,0.58,0.01
2017-11-28,0.57,0.01
2017-11-29,0.43,0.0
2017-11-30,0.1,0.0
2017-12-01,0.1,0.01
2017-12-02,0.1,0.0
2017-12-03,0.1,0.0
2017-12-04,0.1,0.01
2017-12-05,0.1,0.0
2017-12-06,0.1,0.01
2017-12-07,0.1,0.0
2017-12-08,0.1,0.0
2017-12-09,0.1,0.01
2017-12-10,0.1,0.0
2017-12-11,0.1,0.0
2017-12-12,0.1,0.01
2017-12-13,0.1,0.01
2017-12-14,0.1,0.0
2017-12-15,0.1,0.0
2017-12-16,0.1,0.0
2017-12-17,0.1,0.01
2017-12-18,0.1,0.0
2017-12-19,0.1,0.01
2017-12-20,0.1,0.01
2017-12-21,0.1,0.0
2017-12-22,0.1,0.01
2017-12-23,0.1,0.01
2017-12-24,0.1,0.01
2017-12-25,0.1,0.01
2017-12-26,0.1,0.0
2017-12-27,0.1,0.01
2017-12-28,0.1,0.01
2017-12-29,0.1,0.0
2017-12-30,0.1,0.01
2017-12-31,0.1,0.0
2018-01-01,0.7,0.01
2018-01-02,0.72,0.0
2018-01-03,0.72,0.01
2018-01-04,0.72,0.01
2018-01-05,0.72,0.0
2018-01-06,0.72,0.01
2018-01-07,0.71,0.0
2018-01-08,0.5,0.01
2018-01-09,0.5,0.01
2018-01-10,0.5,0.0
2018-01-11,0.51,0.01
2018-01-12,0.5,0.0
2018-01-13,0.5,0.01
2018-01-14,0.5,0.01
2018-01-15,0.72,0.0
2018-01-16,1.08,0.01
2018-01-17,1.08,0.1
2018-01-18,1.08,0.1
2018-01-19,1.08,0.01
2018-01-20,1.08,0.0
2018-01-21,1.08,0.1
2018-01-22,1.08,0.0
2018-01-23,1.08,0.01
2018-01-24,1.04,0.01
2018-01-25,1.11,0.0
2018-01-26,1.12,0.01
2018-01-27,1.12,0.01
2018-01-28,1.13,0.0
2018-01-29,1.13,0.0
2018-01-30,1.13,0.04
2018-01-31,1.11,0.0
2018-02-01,1.47,0.02
2018-02-02,1.42,0.03
2018-02-03,1.14,0.0
2018-02-04,1.14,0.03
2018-02-05,1.13,0.0
2018-02-06,1.1,0.03
2018-02-07,1.11,0.03
2018-02-08,1.11,0.0
2018-02-09,1.11,0.03
2018-02-10,1.11,0.0
2018-02-11,1.11,0.03
2018-02-12,1.11,0.03
2018-02-13,1.12,0.03
2018-02-14,1.12,0.0
2018-02-15,1.12,0.03
2018-02-16,1.12,0.0
2018-02-17,1.12,0.03
2018-02-18,1.13,0.0
2018-02-19,1.08,0.03
2018-02-20,0.75,0.0
2018-02-21,1.15,0.04
2018-02-22,1.12,0.0
2018-02-23,1.12,0.04
2018-02-24,1.12,0.0
2018-02-25,1.12,0.04
2018-02-26,1.12,0.0
2018-02-27,1.12,0.04
2018-02-28,1.12,0.3
2018-03-01,0.91,0.48
2018-03-02,0.81,0.21
2018-03-03,0.8,0.04
2018-03-04,0.8,0.13
2018-03-05,0.8,1.17
2018-03-06,0.81,0.74
2018-03-07,0.81,0.39
2018-03-08,0.81,0.56
2018-03-09,0.81,0.39
2018-03-10,0.81,0.48
2018-03-11,0.81,0.92
2018-03-12,0.81,1.01
2018-03-13,0.81,1.28
2018-03-14,0.81,1.55
2018-03-15,0.79,1.56
2018-03-16,1.15,1.57
2018-03-17,1.19,0.94
2018-03-18,1.19,0.67
2018-03-19,1.18,4.28
2018-03-20,1.17,3.53
2018-03-21,1.16,1.7
2018-03-22,1.16,1.33
2018-03-23,1.16,1.53
2018-03-24,1.15,1.44
2018-03-25,1.15,1.25
2018-03-26,1.15,1.16
2018-03-27,1.14,0.97
2018-03-28,1.14,0.69
2018-03-29,1.14,0.59
2018-03-30,1.14,0.4
2018-03-31,1.14,0.4
2018-04-01,1.14,0.4
2018-04-02,1.13,0.4
2018-04-03,1.15,0.3
2018-04-04,1.15,0.49
2018-04-05,1.15,0.79
2018-04-06,1.14,5.3
2018-04-07,1.13,2.79
2018-04-08,1.13,1.51
2018-04-09,1.13,0.91
2018-04-10,1.12,0.81
2018-04-11,1.12,0.5
2018-04-12,1.12,0.5
2018-04-13,1.12,0.3
2018-04-14,1.12,0.81
2018-04-15,1.12,1.01
2018-04-16,0.48,0.81
2018-04-17,0.51,0.71
2018-04-18,0.51,0.51
2018-04-19,0.51,0.51
2018-04-20,0.51,0.3
2018-04-21,0.51,0.3
2018-04-22,0.51,0.25
2018-04-23,0.51,0.48
2018-04-24,0.51,1.61
2018-04-25,0.51,1.52
2018-04-26,0.52,0.9
2018-04-27,0.52,0.74
2018-04-28,0.52,0.56
2018-04-29,0.52,0.46
2018-04-30,0.66,0.25
2018-05-01,1.07,0.36
2018-05-02,1.07,0.15
2018-05-03,1.07,0.25
2018-05-04,1.07,0.04
2018-05-05,1.07,0.05
2018-05-06,1.07,0.36
2018-05-07,1.07,0.77
2018-05-08,1.06,1.29
2018-05-09,1.03,0.87
2018-05-10,1.08,0.67
2018-05-11,1.08,0.49
2018-05-12,1.08,0.5
2018-05-13,1.08,0.71
2018-05-14,1.08,0.81
2018-05-15,1.07,0.6
2018-05-16,1.07,0.6
2018-05-17,1.07,0.52
2018-05-18,1.07,0.35
2018-05-19,1.07,0.14
2018-05-20,1.07,0.14
2018-05-21,1.07,0.15
2018-05-22,1.07,0.15
2018-05-23,1.07,0.35
2018-05-24,1.07,0.25
2018-05-25,1.07,0.25
2018-05-26,1.07,0.14
2018-05-27,1.07,0.14
2018-05-28,1.07,0.04
2018-05-29,1.07,0.04
2018-05-30,1.04,0.25
2018-05-31,1.08,0.04
2018-06-01,1.08,0.04
2018-06-02,1.08,0.04
2018-06-03,1.08,0.0
2018-06-04,1.08,0.04
2018-06-05,1.08,0.04
2018-06-06,1.08,0.0
2018-06-07,1.08,0.04
2018-06-08,1.08,0.0
2018-06-09,1.08,0.0
2018-06-10,1.09,0.04
2018-06-11,1.09,0.25
2018-06-12,1.09,0.0
2018-06-13,1.09,0.05
2018-06-14,1.09,0.0
2018-06-15,1.09,0.0
2018-06-16,1.1,0.01
2018-06-17,1.1,0.0
2018-06-18,1.09,0.0
2018-06-19,1.04,0.01
2018-06-20,1.1,0.0
2018-06-21,1.1,0.01
2018-06-22,1.1,0.0
2018-06-23,1.1,0.0
2018-06-24,1.1,0.0
2018-06-25,1.1,0.0
2018-06-26,1.11,0.01
2018-06-27,1.02,37.15
2018-06-28,1.09,3.93
2018-06-29,1.09,1.63
2018-06-30,1.09,0.81
2018-07-01,1.08,3.17
2018-07-02,1.11,33.62
2018-07-03,1.29,10.8
2018-07-04,1.2,16.65
2018-07-05,1.24,20.16
2018-07-06,1.26,4.98
2018-07-07,1.28,2.16
2018-07-08,1.28,1.25
2018-07-09,1.27,2.13
2018-07-10,1.27,2.48
2018-07-11,1.27,0.88
2018-07-12,1.26,0.91
2018-07-13,1.25,2.57
2018-07-14,1.26,0.18
2018-07-15,1.26,0.23
2018-07-16,1.2,0.02
2018-07-17,1.09,0.0
2018-07-18,1.08,0.07
2018-07-19,1.09,0.07
2018-07-20,1.09,0.0
2018-07-21,1.09,0.09
2018-07-22,1.09,0.0
2018-07-23,1.1,0.0
2018-07-24,1.1,0.0
2018-07-25,1.1,0.0
2018-07-26,1.1,0.0
2018-07-27,1.1,0.0
2018-07-28,1.1,0.0
2018-07-29,1.1,0.0
2018-07-30,1.1,0.0
2018-07-31,1.1,0.0
2018-08-01,1.24,0.0
2018-08-02,1.48,0.01
2018-08-03,1.48,0.03
2018-08-04,1.48,0.0
2018-08-05,1.48,0.04
2018-08-06,1.49,0.04
2018-08-07,1.49,0.03
2018-08-08,1.49,0.16
2018-08-09,1.49,0.04
2018-08-10,1.5,0.16
2018-08-11,1.5,0.16
2018-08-12,1.5,0.03
2018-08-13,1.51,0.03
2018-08-14,1.51,0.05
2018-08-15,1.51,0.05
2018-08-16,1.52,0.18
2018-08-17,1.52,0.03
2018-08-18,1.52,0.0
2018-08-19,1.53,0.0
2018-08-20,1.53,0.0
2018-08-21,1.5,0.08
2018-08-22,1.48,0.03
2018-08-23,1.48,0.05
2018-08-24,1.47,0.68
2018-08-25,1.47,0.18
2018-08-26,1.39,1.69
2018-08-27,1.41,5.0
2018-08-28,1.43,1.92
2018-08-29,1.48,0.96
2018-08-30,1.48,0.83
2018-08-31,1.48,4.32
2018-09-01,1.48,2.92
2018-09-02,1.48,1.09
2018-09-03,1.49,0.83
2018-09-04,1.46,7.85
2018-09-05,1.49,2.85
2018-09-06,1.49,1.1
2018-09-07,1.48,0.84
2018-09-08,1.48,0.43
2018-09-09,1.48,0.16
2018-09-10,1.47,0.16
2018-09-11,1.49,0.11
2018-09-12,1.51,0.17
2018-09-13,1.44,0.04
2018-09-14,1.51,0.18
2018-09-15,1.51,0.18
2018-09-16,1.51,0.18
2018-09-17,1.5,0.31
2018-09-18,1.51,0.05
2018-09-19,1.51,0.09
2018-09-20,1.51,0.17
2018-09-21,1.51,0.83
2018-09-22,1.5,1.23
2018-09-23,1.48,0.7
2018-09-24,1.57,0.31
2018-09-25,1.55,0.17
2018-09-26,1.55,0.04
2018-09-27,1.53,0.18
2018-09-28,1.5,0.05
2018-09-29,1.5,0.05
2018-09-30,1.5,0.05
2018-10-01,1.36,0.18
2018-10-02,1.22,0.05
2018-10-03,1.29,0.0
2018-10-04,1.29,0.04
2018-10-05,1.38,1.44
2018-10-06,1.65,63.88
2018-10-07,1.59,6.51
2018-10-08,1.58,2.06
2018-10-09,1.57,0.97
2018-10-10,1.57,0.82
2018-10-11,1.57,0.5
2018-10-12,1.57,0.35
2018-10-13,1.57,0.19
2018-10-14,1.57,0.04
2018-10-15,1.6,0.04
2018-10-16,1.6,0.2
2018-10-17,1.61,0.04
2018-10-18,1.61,0.04
2018-10-19,1.61,0.2
2018-10-20,1.62,0.04
2018-10-21,1.62,0.2
2018-10-22,1.62,0.05
2018-10-23,1.62,0.05
2018-10-24,1.62,0.05
2018-10-25,1.62,0.03
2018-10-26,1.62,0.0
2018-10-27,1.62,0.0
2018-10-28,1.63,0.07
2018-10-29,1.63,0.0
2018-10-30,1.63,0.06
2018-10-31,1.63,0.0
2018-11-01,1.63,0.07
2018-11-02,1.63,0.0
2018-11-03,1.63,0.0
2018-11-04,1.63,0.0
2018-11-05,1.55,0.0
2018-11-06,1.64,0.02
2018-11-07,1.64,0.05
2018-11-08,1.64,0.2
2018-11-09,1.64,0.2
2018-11-10,1.64,0.21
2018-11-11,1.64,0.05
2018-11-12,1.63,0.05
2018-11-13,1.57,0.04
2018-11-14,1.55,0.04
2018-11-15,1.6,0.05
2018-11-16,1.6,0.0
2018-11-17,1.6,0.06
2018-11-18,1.6,0.06
2018-11-19,1.61,0.05
2018-11-20,1.61,0.0
2018-11-21,1.61,0.06
2018-11-22,1.61,0.0
2018-11-23,1.61,0.0
2018-11-24,1.61,0.07
2018-11-25,1.62,0.0
2018-11-26,1.62,0.06
2018-11-27,1.62,0.0
2018-11-28,1.62,0.07
2018-11-29,1.62,0.0
2018-11-30,1.62,0.08
2018-12-01,1.62,0.0
2018-12-02,1.63,0.0
2018-12-03,1.63,0.09
2018-12-04,1.63,0.23
2018-12-05,1.63,0.22
2018-12-06,1.63,0.0
2018-12-07,1.63,0.08
2018-12-08,1.63,0.0
2018-12-09,1.63,0.06
2018-12-10,1.64,0.06
2018-12-11,1.64,0.06
2018-12-12,1.64,0.06
2018-12-13,1.64,0.0
2018-12-14,1.64,0.09
2018-12-15,1.64,0.0
2018-12-16,1.65,0.1
2018-12-17,1.65,0.0
2018-12-18,1.65,0.0
2018-12-19,1.65,0.1
2018-12-20,1.65,0.0
2018-12-21,1.65,0.1
2018-12-22,1.65,0.0
2018-12-23,1.66,0.1
2018-12-24,1.66,0.1
2018-12-25,1.66,0.0
2018-12-26,1.66,0.0
2018-12-27,1.66,0.0
2018-12-28,1.67,0.0
2018-12-29,1.67,0.0
2018-12-30,1.67,0.0
2018-12-31,1.67,0.0
2019-01-01,1.67,0.0
2019-01-02,1.26,
2019-01-03,1.03,0.0
2019-01-04,1.04,0.0
2019-01-05,1.03,0.0
2019-01-06,1.03,0.0
2019-01-07,1.04,0.0
2019-01-08,1.04,0.0
2019-01-09,1.04,0.0
2019-01-10,1.02,0.0
2019-01-11,1.31,0.09
2019-01-12,1.53,0.09
2019-01-13,1.52,0.0
2019-01-14,1.53,0.1
2019-01-15,1.52,0.0
2019-01-16,1.52,0.0
2019-01-17,1.52,0.1
2019-01-18,1.36,0.0
2019-01-19,1.5,0.0
2019-01-20,1.5,0.0
2019-01-21,1.5,0.0
2019-01-22,1.51,0.1
2019-01-23,1.51,0.0
2019-01-24,1.51,0.0
2019-01-25,1.51,0.0
2019-01-26,1.51,0.0
2019-01-27,1.51,0.0
2019-01-28,1.52,0.0
2019-01-29,1.52,0.1
2019-01-30,1.52,0.0
2019-01-31,1.52,0.1
2019-02-01,1.62,0.0
2019-02-02,1.72,0.0
2019-02-03,1.72,0.0
2019-02-04,1.72,0.24
2019-02-05,1.72,0.0
2019-02-06,1.73,0.0
2019-02-07,1.73,0.0
2019-02-08,1.73,0.0
2019-02-09,1.73,0.0
2019-02-10,1.73,0.0
2019-02-11,1.62,0.0
2019-02-12,1.73,0.08
2019-02-13,1.73,0.0
2019-02-14,1.73,0.0
2019-02-15,1.74,0.0
2019-02-16,1.74,0.0
2019-02-17,1.74,0.0
2019-02-18,1.74,0.0
2019-02-19,1.74,0.36
2019-02-20,1.75,0.09
2019-02-21,1.75,0.22
2019-02-22,1.75,0.0
2019-02-23,1.75,0.09
2019-02-24,1.76,0.0
2019-02-25,1.76,0.1
2019-02-26,1.76,0.09
2019-02-27,1.76,0.09
2019-02-28,1.76,0.04
2019-03-01,1.77,0.0
2019-03-02,1.77,0.12
2019-03-03,1.77,0.12
2019-03-04,1.74,0.0
2019-03-05,1.72,0.13
2019-03-06,1.72,0.13
2019-03-07,1.73,0.13
2019-03-08,1.73,0.0
2019-03-09,1.73,0.12
2019-03-10,1.73,0.26
2019-03-11,1.74,0.13
2019-03-12,1.74,0.13
2019-03-13,1.72,0.12
2019-03-14,1.72,0.25
2019-03-15,1.72,0.0
2019-03-16,1.72,0.26
2019-03-17,1.72,0.14
2019-03-18,1.73,0.01
2019-03-19,1.73,0.14
2019-03-20,1.73,0.14
2019-03-21,1.73,0.01
2019-03-22,1.74,0.14
2019-03-23,1.74,0.14
2019-03-24,1.74,0.13
2019-03-25,1.75,0.14
2019-03-26,1.75,0.14
2019-03-27,1.75,0.02
2019-03-28,1.75,0.15
2019-03-29,1.76,0.02
2019-03-30,1.76,0.26
2019-03-31,1.76,0.14
2019-04-01,1.77,0.04
2019-04-02,1.77,0.17
2019-04-03,1.77,0.05
2019-04-04,1.78,0.05
2019-04-05,1.78,0.18
2019-04-06,1.78,0.05
2019-04-07,1.78,0.05
2019-04-08,1.78,0.05
2019-04-09,1.77,0.29
2019-04-10,1.77,1.4
2019-04-11,1.77,1.53
2019-04-12,1.77,1.17
2019-04-13,1.77,0.89
2019-04-14,1.77,0.65
2019-04-15,1.77,0.52
2019-04-16,1.78,0.41
2019-04-17,1.78,0.3
2019-04-18,1.78,0.17
2019-04-19,1.77,0.29
2019-04-20,1.76,0.17
2019-04-21,1.76,0.17
2019-04-22,1.76,0.17
2019-04-23,1.75,0.21
2019-04-24,1.75,0.4
2019-04-25,1.75,0.15
2019-04-26,1.76,0.35
2019-04-27,1.76,0.24
2019-04-28,1.76,0.35
2019-04-29,1.76,0.76
2019-04-30,1.77,2.63
2019-05-01,1.79,1.48
2019-05-02,1.8,1.14
2019-05-03,1.8,0.76
2019-05-04,1.8,0.48
2019-05-05,1.77,0.25
2019-05-06,1.77,0.29
2019-05-07,1.77,0.13
2019-05-08,1.81,0.12
2019-05-09,1.81,0.2
2019-05-10,1.81,0.08
2019-05-11,1.79,0.08
2019-05-12,1.82,0.06
2019-05-13,1.82,0.03
2019-05-14,1.82,0.06
2019-05-15,1.83,0.07
2019-05-16,1.81,0.09
2019-05-17,1.8,0.0
2019-05-18,1.8,0.44
2019-05-19,1.81,0.09
2019-05-20,1.81,0.09
2019-05-21,1.81,0.03
2019-05-22,1.82,0.0
2019-05-23,1.82,0.06
2019-05-24,1.82,0.0
2019-05-25,1.82,0.0
2019-05-26,1.83,0.0
2019-05-27,1.79,0.31
2019-05-28,1.78,0.01
2019-05-29,1.81,0.01
2019-05-30,1.82,0.02
2019-05-31,1.83,0.02
2019-06-01,1.78,0.04
2019-06-02,1.74,0.0
2019-06-03,1.74,0.0
2019-06-04,1.75,0.02
2019-06-05,1.75,0.02
2019-06-06,1.75,0.0
2019-06-07,1.76,0.43
2019-06-08,1.76,0.1
2019-06-09,1.76,0.0
2019-06-10,1.77,0.05
2019-06-11,1.77,0.07
2019-06-12,1.75,0.03
2019-06-13,1.75,0.0
2019-06-14,1.75,0.09
2019-06-15,1.75,0.4
2019-06-16,1.65,0.33
2019-06-17,1.75,0.0
2019-06-18,1.75,0.1
2019-06-19,1.73,0.1
2019-06-20,1.75,0.0
2019-06-21,1.75,0.1
2019-06-22,1.75,0.0
2019-06-23,1.76,0.0
2019-06-24,1.76,0.11
2019-06-25,1.76,0.01
2019-06-26,1.77,0.33
2019-06-27,1.73,3.86
2019-06-28,1.74,1.75
2019-06-29,1.75,3.48
2019-06-30,1.75,6.49
2019-07-01,1.33,1.97
2019-07-02,1.08,1.03
2019-07-03,1.28,0.54
2019-07-04,1.62,0.32
2019-07-05,1.62,0.29
2019-07-06,1.63,0.07
2019-07-07,1.63,0.07
2019-07-08,1.62,0.19
2019-07-09,1.64,0.11
2019-07-10,1.64,0.37
2019-07-11,1.64,0.69
2019-07-12,1.64,0.47
2019-07-13,1.65,0.42
2019-07-14,1.65,0.21
2019-07-15,1.65,0.15
2019-07-16,1.66,0.15
2019-07-17,1.62,0.11
2019-07-18,1.63,0.15
2019-07-19,1.59,0.05
2019-07-20,1.6,14.07
2019-07-21,1.57,22.67
2019-07-22,1.56,5.46
2019-07-23,1.6,1.92
2019-07-24,1.55,1.06
2019-07-25,1.65,1.06
2019-07-26,1.62,0.81
2019-07-27,1.61,0.69
2019-07-28,1.62,0.32
2019-07-29,1.61,0.28
2019-07-30,1.6,0.19
2019-07-31,1.6,0.31
2019-08-01,1.33,0.05
2019-08-02,1.11,0.19
2019-08-03,1.11,0.07
2019-08-04,1.1,0.2
2019-08-05,1.1,0.07
2019-08-06,1.11,0.49
2019-08-07,1.11,2.03
2019-08-08,1.11,1.2
2019-08-09,1.1,0.8
2019-08-10,1.1,0.32
2019-08-11,1.1,0.2
2019-08-12,1.1,0.19
2019-08-13,1.1,0.08
2019-08-14,1.1,0.16
2019-08-15,1.1,0.45
2019-08-16,1.1,0.25
2019-08-17,1.1,0.2
2019-08-18,1.1,0.18
2019-08-19,1.11,0.14
2019-08-20,1.09,0.02
2019-08-21,1.11,0.1
